
result,mark,datatype,encoding,compressor,csv_file_name,start_time_in_ms,end_time_in_ms,import_elapsed_time_in_ms,query_elapsed_time_in_ms,data_size_in_byte,compression_rate,tsfile_count
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,UNCOMPRESSED,float-sg0-line5-10000w0_0.csv,1689277710020,1689279255161,1283498.51,61864.9,76414148,82.48,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,UNCOMPRESSED,float-sg0-line1-1000w0_0.csv,1689279268366,1689279479756,81929.67,62366.38,1564295,157.77,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,UNCOMPRESSED,float-sg0-line5-1000w0_0.csv,1689279492911,1689279746319,122189.85,62734.53,7640245,82.5,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,UNCOMPRESSED,float-sg0-line1-10000w0_0.csv,1689279759459,1689280782877,782113.07,61448.11,15647130,157.73,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,SNAPPY,float-sg0-line3-1000w0_0.csv,1689280796082,1689281035189,110039.45,62581.21,4582955,95.77,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,SNAPPY,float-sg0-line3-10000w0_0.csv,1689281048341,1689282293448,1003326.83,61890.36,45837188,95.75,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,SNAPPY,float-sg0-line5-10000w0_0.csv,1689282306680,1689283788585,1235290.47,62037.88,76392165,82.51,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,SNAPPY,float-sg0-line1-1000w0_0.csv,1689283801875,1689284012588,80816.92,62560.55,1561535,158.05,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,SNAPPY,float-sg0-line5-1000w0_0.csv,1689284025718,1689284280401,123649.53,62459.57,7638060,82.52,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,SNAPPY,float-sg0-line1-10000w0_0.csv,1689284293555,1689285282046,751186.35,61698.62,15619362,158.01,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZ4,float-sg0-line3-1000w0_0.csv,1689285295218,1689285538590,112732.14,62598.66,4582035,95.79,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZ4,float-sg0-line3-10000w0_0.csv,1689285551758,1689286791164,996940.07,61867.01,45827932,95.77,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZ4,float-sg0-line5-10000w0_0.csv,1689286804380,1689288321309,1266383.71,61844.68,76382909,82.52,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZ4,float-sg0-line1-1000w0_0.csv,1689288334538,1689288545469,81060.71,62468.71,1560155,158.19,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZ4,float-sg0-line5-1000w0_0.csv,1689288558602,1689288816730,127223.31,62621.15,7637140,82.53,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZ4,float-sg0-line1-10000w0_0.csv,1689288829853,1689289815784,747414.46,61671.21,15605478,158.15,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,GZIP,float-sg0-line3-1000w0_0.csv,1689289828961,1689290062961,104848.57,62660.31,4582265,95.78,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,GZIP,float-sg0-line3-10000w0_0.csv,1689290076115,1689291297514,978190.71,62025.9,45830246,95.77,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,GZIP,float-sg0-line5-10000w0_0.csv,1689291310729,1689292674079,1126090.09,61733.8,76385223,82.52,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,GZIP,float-sg0-line1-1000w0_0.csv,1689292687304,1689292898351,81666.97,62514.72,1561420,158.06,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,GZIP,float-sg0-line5-1000w0_0.csv,1689292911525,1689293160383,119031.53,62478.88,7637370,82.53,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,GZIP,float-sg0-line1-10000w0_0.csv,1689293173533,1689294184000,775562.83,61763.42,15618205,158.02,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,ZSTD,float-sg0-line3-1000w0_0.csv,1689294197199,1689294438204,110438.09,62781.39,4582380,95.78,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,ZSTD,float-sg0-line3-10000w0_0.csv,1689294451373,1689295672948,979080.95,61739.33,45831403,95.76,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,ZSTD,float-sg0-line5-10000w0_0.csv,1689295686136,1689297036421,1103013.24,62041.5,76386380,82.51,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,ZSTD,float-sg0-line1-1000w0_0.csv,1689297049698,1689297252944,75469.59,62233.72,1561190,158.08,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,ZSTD,float-sg0-line5-1000w0_0.csv,1689297266073,1689297510624,113130.08,62527.14,7637485,82.53,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,ZSTD,float-sg0-line1-10000w0_0.csv,1689297523779,1689298439075,677664.8,61771.68,15615891,158.04,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZMA2,float-sg0-line3-1000w0_0.csv,1689298452267,1689298676815,95056.15,62346.42,4582725,95.77,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZMA2,float-sg0-line3-10000w0_0.csv,1689298689957,1689299809814,881695.19,61567.33,45834874,95.76,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZMA2,float-sg0-line5-10000w0_0.csv,1689299822998,1689301159680,1080154.32,61717.97,76389851,82.51,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZMA2,float-sg0-line1-1000w0_0.csv,1689301172877,1689301375036,74156.09,62230.59,1561650,158.04,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZMA2,float-sg0-line5-1000w0_0.csv,1689301388176,1689301630397,112575.74,62725.7,7637830,82.52,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,FREQ,LZMA2,float-sg0-line1-10000w0_0.csv,1689301643549,1689302559805,679128.49,61786.51,15620519,158.0,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,UNCOMPRESSED,float-sg0-line3-1000w0_0.csv,1689302573029,1689302797952,95364.32,62498.32,124956049,3.51,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,UNCOMPRESSED,float-sg0-line3-10000w0_0.csv,1689302811109,1689303955112,899030.57,61850.06,1249562149,3.51,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,UNCOMPRESSED,float-sg0-line5-10000w0_0.csv,1689303968548,1689305312306,1083221.59,62136.64,2061055050,3.06,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,UNCOMPRESSED,float-sg0-line1-1000w0_0.csv,1689305325774,1689305527338,74362.38,62313.35,41482741,5.95,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,UNCOMPRESSED,float-sg0-line5-1000w0_0.csv,1689305540494,1689305791849,120513.53,62477.38,206105364,3.06,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,UNCOMPRESSED,float-sg0-line1-10000w0_0.csv,1689305805024,1689306727752,685615.16,61785.27,414829333,5.95,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,SNAPPY,float-sg0-line3-1000w0_0.csv,1689306740965,1689306965311,94739.17,62481.6,15050285,29.16,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,SNAPPY,float-sg0-line3-10000w0_0.csv,1689306978460,1689308105887,878815.13,61875.96,150434890,29.18,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,SNAPPY,float-sg0-line5-10000w0_0.csv,1689308119103,1689309438465,1078897.15,62072.84,221834248,28.41,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,SNAPPY,float-sg0-line1-1000w0_0.csv,1689309451729,1689309654830,74563.46,62206.7,6561997,37.61,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,SNAPPY,float-sg0-line5-1000w0_0.csv,1689309667980,1689309911240,112376.45,62611.13,22191340,28.4,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,SNAPPY,float-sg0-line1-10000w0_0.csv,1689309924393,1689310841418,679283.54,61786.73,65582242,37.63,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZ4,float-sg0-line3-1000w0_0.csv,1689310854610,1689311077759,93732.9,62328.52,9167232,47.88,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZ4,float-sg0-line3-10000w0_0.csv,1689311090890,1689312222583,884323.64,61781.41,91653206,47.89,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZ4,float-sg0-line5-10000w0_0.csv,1689312235851,1689313540789,1047875.67,61737.09,130330107,48.36,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZ4,float-sg0-line1-1000w0_0.csv,1689313553965,1689313755965,73634.66,62264.48,4205204,58.69,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZ4,float-sg0-line5-1000w0_0.csv,1689313769113,1689314010657,112479.68,62556.32,13034660,48.36,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZ4,float-sg0-line1-10000w0_0.csv,1689314023802,1689314944150,686354.38,61699.42,42047780,58.7,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,GZIP,float-sg0-line3-1000w0_0.csv,1689314957356,1689315181916,95552.74,62405.77,9616776,45.64,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,GZIP,float-sg0-line3-10000w0_0.csv,1689315195052,1689316332733,897152.01,61863.29,96158312,45.64,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,GZIP,float-sg0-line5-10000w0_0.csv,1689316345975,1689317670576,1060528.35,61940.4,136496088,46.18,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,GZIP,float-sg0-line1-1000w0_0.csv,1689317683789,1689317887703,75578.06,62315.75,4325033,57.06,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,GZIP,float-sg0-line5-1000w0_0.csv,1689317900855,1689318146397,114309.26,62623.89,13649944,46.18,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,GZIP,float-sg0-line1-10000w0_0.csv,1689318159534,1689319085326,689603.5,61718.6,43245551,57.07,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,ZSTD,float-sg0-line3-1000w0_0.csv,1689319098534,1689319321965,94417.04,62487.76,7766380,56.51,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,ZSTD,float-sg0-line3-10000w0_0.csv,1689319335106,1689320472813,892370.85,61867.55,77651020,56.52,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,ZSTD,float-sg0-line5-10000w0_0.csv,1689320486050,1689321878207,1131728.19,61880.71,107666605,58.54,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,ZSTD,float-sg0-line1-1000w0_0.csv,1689321891434,1689322093825,74031.97,62375.13,3693977,66.81,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,ZSTD,float-sg0-line5-1000w0_0.csv,1689322106957,1689322350231,112776.93,62532.92,10767106,58.54,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,ZSTD,float-sg0-line1-10000w0_0.csv,1689322363357,1689323280520,680619.26,61685.88,36934879,66.82,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZMA2,float-sg0-line3-1000w0_0.csv,1689323293709,1689323519136,95090.77,62485.17,8213834,53.43,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZMA2,float-sg0-line3-10000w0_0.csv,1689323532285,1689324670745,899548.44,61899.97,82122369,53.44,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZMA2,float-sg0-line5-10000w0_0.csv,1689324683941,1689326004881,1084184.68,61841.2,114725558,54.94,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZMA2,float-sg0-line1-1000w0_0.csv,1689326018084,1689326221550,75061.52,62439.44,3830142,64.44,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZMA2,float-sg0-line5-1000w0_0.csv,1689326234683,1689326478576,114278.02,62587.22,11474270,54.93,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,CHIMP,LZMA2,float-sg0-line1-10000w0_0.csv,1689326491720,1689327432641,707449.14,61855.99,38294939,64.45,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,UNCOMPRESSED,float-sg0-line3-1000w0_0.csv,1689327445842,1689327671523,96816.21,62457.13,110329831,3.98,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,UNCOMPRESSED,float-sg0-line3-10000w0_0.csv,1689327684686,1689328799955,877275.27,61639.49,1103299932,3.98,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,UNCOMPRESSED,float-sg0-line5-10000w0_0.csv,1689328813262,1689330133899,1060193.57,61863.57,1831403574,3.44,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,UNCOMPRESSED,float-sg0-line1-1000w0_0.csv,1689330147371,1689330354884,78257.4,62454.52,36750686,6.72,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,UNCOMPRESSED,float-sg0-line5-1000w0_0.csv,1689330368037,1689330611592,114250.74,62540.47,183140181,3.44,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,UNCOMPRESSED,float-sg0-line1-10000w0_0.csv,1689330624771,1689331551146,690680.49,61783.65,367508294,6.72,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,SNAPPY,float-sg0-line3-1000w0_0.csv,1689331564413,1689331788409,94810.21,62663.87,15891542,27.62,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,SNAPPY,float-sg0-line3-10000w0_0.csv,1689331801561,1689332938017,889439.37,61786.82,158903459,27.62,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,SNAPPY,float-sg0-line5-10000w0_0.csv,1689332951217,1689334288303,1086412.24,61824.6,264275568,23.85,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,SNAPPY,float-sg0-line1-1000w0_0.csv,1689334301504,1689334504281,75330.18,62393.5,5317388,46.41,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,SNAPPY,float-sg0-line5-1000w0_0.csv,1689334517428,1689334764325,116346.35,62428.78,26429625,23.85,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,SNAPPY,float-sg0-line1-10000w0_0.csv,1689334777465,1689335691779,682608.08,61797.13,53171174,46.42,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZ4,float-sg0-line3-1000w0_0.csv,1689335704970,1689335927673,94118.94,62120.16,11814948,37.15,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZ4,float-sg0-line3-10000w0_0.csv,1689335940823,1689337069039,887477.0,61931.64,118140029,37.15,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZ4,float-sg0-line5-10000w0_0.csv,1689337082247,1689338429869,1089325.44,61748.83,196008856,32.16,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZ4,float-sg0-line1-1000w0_0.csv,1689338443119,1689338644900,73327.44,62415.66,3954588,62.41,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZ4,float-sg0-line5-1000w0_0.csv,1689338658044,1689338900572,112819.09,62570.81,19602571,32.15,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZ4,float-sg0-line1-10000w0_0.csv,1689338913714,1689339835896,685404.1,61705.53,39543958,62.41,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,GZIP,float-sg0-line3-1000w0_0.csv,1689339849105,1689340071440,94164.06,62433.35,11845644,37.05,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,GZIP,float-sg0-line3-10000w0_0.csv,1689340084595,1689341225817,897638.84,61730.33,118443472,37.06,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,GZIP,float-sg0-line5-10000w0_0.csv,1689341239030,1689342576504,1080316.9,61857.27,196460155,32.08,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,GZIP,float-sg0-line1-1000w0_0.csv,1689342589726,1689342793012,74529.78,62296.76,3965521,62.24,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,GZIP,float-sg0-line5-1000w0_0.csv,1689342806144,1689343050281,113120.16,62613.0,19648512,32.08,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,GZIP,float-sg0-line1-10000w0_0.csv,1689343063415,1689343980147,680219.93,61747.68,39651847,62.24,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,ZSTD,float-sg0-line3-1000w0_0.csv,1689343993337,1689344219017,95859.84,62452.02,10636290,41.26,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,ZSTD,float-sg0-line3-10000w0_0.csv,1689344232155,1689345348913,874958.29,61963.91,106345519,41.27,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,ZSTD,float-sg0-line5-10000w0_0.csv,1689345362110,1689346681841,1069854.53,62020.55,176444162,35.72,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,ZSTD,float-sg0-line1-1000w0_0.csv,1689346695122,1689346899057,75513.98,62311.46,3562727,69.27,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,ZSTD,float-sg0-line5-1000w0_0.csv,1689346912197,1689347154384,111252.47,62616.74,17647415,35.72,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,ZSTD,float-sg0-line1-10000w0_0.csv,1689347167520,1689348099076,695971.15,61629.3,35622401,69.28,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZMA2,float-sg0-line3-1000w0_0.csv,1689348112307,1689348336570,95171.99,62429.84,11024437,39.81,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZMA2,float-sg0-line3-10000w0_0.csv,1689348349710,1689349495055,905079.45,61786.95,110227938,39.82,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZMA2,float-sg0-line5-10000w0_0.csv,1689349508254,1689350843285,1089772.42,61649.05,182868122,34.47,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZMA2,float-sg0-line1-1000w0_0.csv,1689350856497,1689351058485,73564.16,62352.79,3691450,66.86,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZMA2,float-sg0-line5-1000w0_0.csv,1689351071626,1689351317121,115894.11,62448.4,18289203,34.46,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,SPRINTZ,LZMA2,float-sg0-line1-10000w0_0.csv,1689351330274,1689352251285,687729.79,61903.87,36911491,66.86,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,UNCOMPRESSED,float-sg0-line3-1000w0_0.csv,1689352264540,1689352499437,103494.01,62438.42,146641594,2.99,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,UNCOMPRESSED,float-sg0-line3-10000w0_0.csv,1689352512579,1689353733191,980234.89,61680.52,1466412482,2.99,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,UNCOMPRESSED,float-sg0-line5-10000w0_0.csv,1689353746550,1689355268843,1253904.35,61839.6,2442854347,2.58,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,UNCOMPRESSED,float-sg0-line1-1000w0_0.csv,1689355282371,1689355491829,80314.23,62515.37,49131048,5.02,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,UNCOMPRESSED,float-sg0-line5-1000w0_0.csv,1689355504981,1689355766515,127207.66,62485.52,244285021,2.58,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,UNCOMPRESSED,float-sg0-line1-10000w0_0.csv,1689355779703,1689356744473,729553.22,61620.19,491310643,5.02,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,SNAPPY,float-sg0-line3-1000w0_0.csv,1689356757771,1689356993286,103433.43,62610.37,79254983,5.54,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,SNAPPY,float-sg0-line3-10000w0_0.csv,1689357006435,1689358237869,979908.93,61742.18,792554217,5.54,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,SNAPPY,float-sg0-line5-10000w0_0.csv,1689358251141,1689359736104,1221710.38,61821.12,1358210093,4.64,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,SNAPPY,float-sg0-line1-1000w0_0.csv,1689359749453,1689359955903,78356.27,62541.32,18545063,13.31,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,SNAPPY,float-sg0-line5-1000w0_0.csv,1689359969046,1689360234148,130184.09,62683.66,135818420,4.64,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,SNAPPY,float-sg0-line1-10000w0_0.csv,1689360247307,1689361220543,737055.21,61628.78,185451654,13.31,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZ4,float-sg0-line3-1000w0_0.csv,1689361233813,1689361467030,102232.8,62471.33,66478091,6.6,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZ4,float-sg0-line3-10000w0_0.csv,1689361480182,1689362701870,973297.24,61758.82,664810360,6.6,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZ4,float-sg0-line5-10000w0_0.csv,1689362715179,1689364211109,1227447.57,61649.43,1190807738,5.29,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZ4,float-sg0-line1-1000w0_0.csv,1689364224469,1689364431187,78144.58,62491.94,13946644,17.7,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZ4,float-sg0-line5-1000w0_0.csv,1689364444326,1689364706677,127841.75,62510.32,119076597,5.29,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZ4,float-sg0-line1-10000w0_0.csv,1689364719835,1689365682762,726327.12,61780.21,139483615,17.69,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,GZIP,float-sg0-line3-1000w0_0.csv,1689365696063,1689365930871,103088.85,62427.83,66395937,6.61,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,GZIP,float-sg0-line3-10000w0_0.csv,1689365944033,1689367183762,990070.9,61614.4,663968797,6.61,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,GZIP,float-sg0-line5-10000w0_0.csv,1689367197034,1689368693303,1227498.27,61997.97,1185506506,5.32,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,GZIP,float-sg0-line1-1000w0_0.csv,1689368706671,1689368913033,78305.71,62276.57,14087944,17.52,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,GZIP,float-sg0-line5-1000w0_0.csv,1689368926173,1689369189162,128268.93,62447.55,118548766,5.32,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,GZIP,float-sg0-line1-10000w0_0.csv,1689369202320,1689370150084,710191.78,61548.81,140893783,17.52,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,ZSTD,float-sg0-line3-1000w0_0.csv,1689370163307,1689370398013,103626.25,62525.97,65135810,6.74,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,ZSTD,float-sg0-line3-10000w0_0.csv,1689370411166,1689371629803,966629.65,61656.27,651365798,6.74,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,ZSTD,float-sg0-line5-10000w0_0.csv,1689371643067,1689373121431,1212180.63,61826.93,1164510635,5.41,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,ZSTD,float-sg0-line1-1000w0_0.csv,1689373134867,1689373343484,79454.03,62506.23,13635200,18.1,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,ZSTD,float-sg0-line5-1000w0_0.csv,1689373356647,1689373619366,127315.01,62752.0,116449332,5.41,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,ZSTD,float-sg0-line1-10000w0_0.csv,1689373632529,1689374574340,706339.4,61691.59,136365265,18.1,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZMA2,float-sg0-line3-1000w0_0.csv,1689374587610,1689374862230,137655.41,62722.82,66992421,6.55,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZMA2,float-sg0-line3-10000w0_0.csv,1689374875378,1689376465224,1334440.45,61778.25,669930443,6.55,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZMA2,float-sg0-line5-10000w0_0.csv,1689376478507,1689378758159,2015877.1,61694.77,1197704369,5.26,1157
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZMA2,float-sg0-line1-1000w0_0.csv,1689378771520,1689378984623,83082.13,62373.93,14163727,17.42,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZMA2,float-sg0-line5-1000w0_0.csv,1689378997748,1689379343182,201802.91,62551.55,119769171,5.26,115
result,iotdb_master_cb3eca69b1_20230712,FLOAT,RLBE,LZMA2,float-sg0-line1-10000w0_0.csv,1689379356341,1689380356074,764882.91,61802.41,141651433,17.42,1157
